directHeartRate,directSpeed,directElevation,directDoubleCadence,directFractionalCadence,directLongitude,directUncorrectedElevation,directCorrectedElevation,sumDistance,directTimestamp,sumElapsedDuration,sumDuration,directLatitude,directRunCadence,sumMovingDuration,directVerticalSpeed,elapsed_s
156.0,1.996999979019165,98.19999694824219,171.0,0.5,106.89145610667765,108.19999694824219,98.19999694824219,2882.64990234375,1787218676000.0,1817.0,1817.0,-6.43504086881876,85.0,1816.0,0.2199999988079071,1817.0
156.0,2.00600004196167,98.19999694824219,171.0,0.5,106.89146381802857,108.19999694824219,98.19999694824219,2884.219970703125,1787218677000.0,1818.0,1818.0,-6.435028212144971,85.0,1817.0,-0.07100000232458115,1818.0
157.0,2.0250000953674316,98.0,167.0,0.5,106.89147538505495,107.80000305175781,98.0,2887.110107421875,1787218679000.0,1820.0,1820.0,-6.435005329549313,83.0,1819.0,-0.08100000023841858,1820.0
157.0,2.0250000953674316,98.0,167.0,0.5,106.89148804172873,107.4000015258789,98.0,2888.8701171875,1787218680000.0,1821.0,1821.0,-6.43499543890357,83.0,1820.0,0.03999999910593033,1821.0
157.0,2.00600004196167,98.4000015258789,165.0,0.5,106.89159600064158,104.19999694824219,98.4000015258789,2904.7900390625,1787218688000.0,1829.0,1829.0,-6.434903321787715,82.0,1828.0,0.04600000008940697,1829.0
154.0,1.9780000448226929,98.5999984741211,165.0,0.5,106.89167470671237,106.80000305175781,98.5999984741211,2917.679931640625,1787218694000.0,1835.0,1835.0,-6.434817407280207,82.0,1834.0,0.0430000014603138,1835.0
154.0,1.9780000448226929,98.80000305175781,165.0,0.5,106.89171343110502,108.4000015258789,98.80000305175781,2923.320068359375,1787218697000.0,1838.0,1838.0,-6.434783460572362,82.0,1837.0,0.052000001072883606,1838.0
154.0,1.968999981880188,99.19999694824219,167.0,0.5,106.89181728288531,110.80000305175781,99.19999694824219,2937.659912109375,1787218704000.0,1845.0,1845.0,-6.434706347063184,83.0,1844.0,0.04600000008940697,1845.0
154.0,1.968999981880188,99.19999694824219,167.0,0.5,106.89182910136878,111.19999694824219,99.19999694824219,2939.669921875,1787218705000.0,1846.0,1846.0,-6.434692181646824,83.0,1845.0,0.03400000184774399,1846.0
154.0,1.9869999885559082,99.5999984741211,167.0,0.5,106.89194586127996,113.19999694824219,99.5999984741211,2959.919921875,1787218714000.0,1855.0,1855.0,-6.43455371260643,83.0,1854.0,0.04699999839067459,1855.0
154.0,2.00600004196167,100.0,169.0,0.5,106.89205884933472,113.80000305175781,100.0,2976.27001953125,1787218721000.0,1862.0,1862.0,-6.434454135596752,84.0,1861.0,0.04699999839067459,1862.0
156.0,2.015000104904175,99.19999694824219,169.0,0.5,106.89210201613605,114.4000015258789,99.19999694824219,2985.159912109375,1787218725000.0,1866.0,1866.0,-6.434386074542999,84.0,1865.0,-0.1889999955892563,1866.0
156.0,2.015000104904175,98.5999984741211,167.0,0.5,106.89212414436042,115.5999984741211,98.5999984741211,2990.31005859375,1787218727000.0,1868.0,1868.0,-6.434345003217459,83.0,1867.0,-0.3050000071525574,1868.0
159.0,2.0429999828338623,97.4000015258789,169.0,0.5,106.89218147657812,117.19999694824219,97.4000015258789,3000.39990234375,1787218731000.0,1872.0,1872.0,-6.434274259954691,84.0,1871.0,-0.3059999942779541,1872.0
159.0,2.0810000896453857,96.5999984741211,169.0,0.5,106.89221458509564,117.80000305175781,96.5999984741211,3006.659912109375,1787218734000.0,1875.0,1875.0,-6.434228494763374,84.0,1874.0,-0.2590000033378601,1875.0
161.0,2.2109999656677246,93.4000015258789,167.0,0.5,106.89230712130666,115.19999694824219,93.4000015258789,3028.89990234375,1787218744000.0,1885.0,1885.0,-6.434051049873233,83.0,1884.0,-0.3240000009536743,1885.0
161.0,2.2209999561309814,93.0,167.0,0.5,106.89231525175273,114.4000015258789,93.0,3031.47998046875,1787218745000.0,1886.0,1886.0,-6.434029173105955,83.0,1885.0,-0.4230000078678131,1886.0
164.0,2.2769999504089355,91.0,167.0,0.5,106.89235883764923,110.19999694824219,91.0,3044.72998046875,1787218751000.0,1892.0,1892.0,-6.433917693793774,83.0,1891.0,-0.3269999921321869,1892.0
163.0,2.305000066757202,90.19999694824219,165.0,0.5,106.89236948266625,107.80000305175781,90.19999694824219,3054.429931640625,1787218755000.0,1896.0,1896.0,-6.433830689638853,82.0,1895.0,-0.20399999618530273,1896.0
161.0,2.369999885559082,89.80000305175781,164.0,0.0,106.89240787178278,106.19999694824219,89.80000305175781,3071.050048828125,1787218762000.0,1903.0,1903.0,-6.433685515075922,82.0,1902.0,-0.03500000014901161,1903.0
161.0,2.4170000553131104,89.5999984741211,159.0,0.5,106.89241080544889,104.4000015258789,89.5999984741211,3091.5400390625,1787218771000.0,1912.0,1912.0,-6.433500526472926,79.0,1911.0,-0.03500000014901161,1912.0
163.0,2.378999948501587,89.5999984741211,165.0,0.5,106.89241197891533,103.0,89.5999984741211,3108.889892578125,1787218779000.0,1920.0,1920.0,-6.433343784883618,82.0,1919.0,0.0010000000474974513,1920.0
161.0,2.369999885559082,90.19999694824219,165.0,0.5,106.89239948987961,101.80000305175781,90.19999694824219,3131.010009765625,1787218788000.0,1929.0,1929.0,-6.433143960312009,82.0,1928.0,0.057999998331069946,1929.0
163.0,2.369999885559082,90.4000015258789,165.0,0.5,106.89241642132401,102.19999694824219,90.4000015258789,3148.820068359375,1787218796000.0,1937.0,1937.0,-6.4329838659614325,82.0,1936.0,0.039000000804662704,1937.0
163.0,2.3510000705718994,89.80000305175781,166.0,0.0,106.89245774410665,103.4000015258789,89.80000305175781,3168.070068359375,1787218805000.0,1946.0,1946.0,-6.432815222069621,83.0,1945.0,-0.07199999690055847,1946.0
164.0,2.322999954223633,89.4000015258789,163.0,0.5,106.89252161420882,104.4000015258789,89.4000015258789,3186.489990234375,1787218814000.0,1955.0,1955.0,-6.432661497965455,81.0,1954.0,-0.04600000008940697,1955.0
164.0,2.2860000133514404,89.0,165.0,0.5,106.89258330501616,105.19999694824219,89.0,3203.06005859375,1787218822000.0,1963.0,1963.0,-6.432526130229235,82.0,1962.0,-0.039000000804662704,1963.0
164.0,2.249000072479248,89.19999694824219,167.0,0.5,106.89263015985489,106.0,89.19999694824219,3217.669921875,1787218829000.0,1970.0,1970.0,-6.43240274861455,83.0,1969.0,0.012000000104308128,1970.0
165.0,2.2209999561309814,89.4000015258789,164.0,0.0,106.89266963861883,106.5999984741211,89.4000015258789,3232.590087890625,1787218836000.0,1977.0,1977.0,-6.4322740864008665,82.0,1976.0,0.026000000536441803,1977.0
165.0,2.183000087738037,89.4000015258789,163.0,0.5,106.89268774352968,107.4000015258789,89.4000015258789,3243.7099609375,1787218842000.0,1983.0,1983.0,-6.432175012305379,81.0,1982.0,0.004000000189989805,1983.0
166.0,2.1459999084472656,88.80000305175781,163.0,0.5,106.89271565526724,107.5999984741211,88.80000305175781,3252.43994140625,1787218847000.0,1988.0,1988.0,-6.432101000100374,81.0,1987.0,-0.09300000220537186,1988.0
167.0,2.0989999771118164,88.80000305175781,161.0,0.5,106.89273878931999,107.4000015258789,88.80000305175781,3259.830078125,1787218851000.0,1992.0,1992.0,-6.432038303464651,80.0,1991.0,-0.03400000184774399,1992.0
167.0,2.0429999828338623,88.5999984741211,164.0,0.0,106.89277089200914,105.80000305175781,88.5999984741211,3271.739990234375,1787218857000.0,1998.0,1998.0,-6.431935038417578,82.0,1997.0,-0.014999999664723873,1998.0
166.0,2.015000104904175,88.80000305175781,165.0,0.5,106.8928350135684,105.0,88.80000305175781,3290.27001953125,1787218866000.0,2007.0,2007.0,-6.431780308485031,82.0,2006.0,0.017000000923871994,2007.0
163.0,2.00600004196167,88.80000305175781,161.0,0.5,106.89289812929928,108.0,88.80000305175781,3309.0,1787218875000.0,2016.0,2016.0,-6.431623147800565,80.0,2015.0,0.008999999612569809,2016.0
163.0,2.00600004196167,88.80000305175781,161.0,0.5,106.8929055891931,108.4000015258789,88.80000305175781,3311.0,1787218876000.0,2017.0,2017.0,-6.4316067192703485,80.0,2016.0,-0.0860000029206276,2017.0
161.0,1.996999979019165,88.19999694824219,161.0,0.5,106.892942301929,110.80000305175781,88.19999694824219,3322.56005859375,1787218883000.0,2024.0,2024.0,-6.43150856718421,80.0,2023.0,-0.0689999982714653,2024.0
160.0,1.930999994277954,87.5999984741211,161.0,0.5,106.8929869774729,112.4000015258789,87.5999984741211,3337.679931640625,1787218891000.0,2032.0,2032.0,-6.4313790667802095,80.0,2031.0,-0.07800000160932541,2032.0
162.0,1.902999997138977,86.4000015258789,165.0,0.5,106.89304070547223,110.80000305175781,86.4000015258789,3354.780029296875,1787218900000.0,2041.0,2041.0,-6.4312338922172785,82.0,2040.0,-0.1340000033378601,2041.0
163.0,1.8849999904632568,85.80000305175781,161.0,0.5,106.893066521734,106.4000015258789,85.80000305175781,3368.610107421875,1787218907000.0,2048.0,2048.0,-6.431112438440323,80.0,2047.0,-0.09799999743700027,2048.0
162.0,1.875,85.0,163.0,0.5,106.89310264773667,104.4000015258789,85.0,3384.56005859375,1787218915000.0,2056.0,2056.0,-6.430974053218961,81.0,2055.0,-0.0949999988079071,2056.0
161.0,1.875,84.4000015258789,159.0,0.5,106.89314891584218,104.4000015258789,84.4000015258789,3394.8701171875,1787218919000.0,2060.0,2060.0,-6.430891407653689,79.0,2059.0,-0.15800000727176666,2060.0
161.0,1.8849999904632568,84.0,161.0,0.5,106.8931650929153,105.4000015258789,84.0,3402.169921875,1787218922000.0,2063.0,2063.0,-6.4308274537324905,80.0,2062.0,-0.11500000208616257,2063.0
161.0,1.9129999876022339,84.0,161.0,0.5,106.89322946593165,109.19999694824219,84.0,3419.239990234375,1787218931000.0,2072.0,2072.0,-6.430688062682748,80.0,2071.0,-0.004999999888241291,2072.0
158.0,1.9129999876022339,84.0,165.0,0.5,106.89327296800911,108.19999694824219,84.0,3434.18994140625,1787218938000.0,2079.0,2079.0,-6.430560322478414,82.0,2078.0,0.0,2079.0
159.0,1.930999994277954,83.80000305175781,167.0,0.5,106.89331596717238,107.80000305175781,83.80000305175781,3444.889892578125,1787218943000.0,2084.0,2084.0,-6.430473234504461,83.0,2083.0,-0.04500000178813934,2084.0
159.0,1.940999984741211,83.5999984741211,169.0,0.5,106.89333298243582,107.5999984741211,83.5999984741211,3449.39990234375,1787218945000.0,2086.0,2086.0,-6.430436102673411,84.0,2085.0,-0.06700000166893005,2086.0
160.0,1.968999981880188,83.4000015258789,171.0,0.5,106.89336416311562,107.19999694824219,83.4000015258789,3457.679931640625,1787218949000.0,2090.0,2090.0,-6.430368460714817,85.0,2089.0,-0.061000000685453415,2090.0
161.0,1.9780000448226929,83.19999694824219,165.0,0.5,106.89339844509959,106.4000015258789,83.19999694824219,3469.27001953125,1787218955000.0,2096.0,2096.0,-6.430269051343203,82.0,2095.0,-0.03999999910593033,2096.0
161.0,1.9780000448226929,82.0,164.0,0.0,106.89342241734266,106.5999984741211,82.0,3478.570068359375,1787218959000.0,2100.0,2100.0,-6.430188836529851,82.0,2099.0,-0.2720000147819519,2100.0
162.0,1.9780000448226929,81.19999694824219,165.0,0.5,106.89344027079642,107.0,81.19999694824219,3485.360107421875,1787218962000.0,2103.0,2103.0,-6.430130247026682,82.0,2102.0,-0.30300000309944153,2103.0
161.0,1.968999981880188,79.19999694824219,155.0,0.5,106.89350087195635,111.19999694824219,79.19999694824219,3503.43994140625,1787218972000.0,2113.0,2113.0,-6.42997819930315,77.0,2112.0,-0.19599999487400055,2113.0
158.0,1.930999994277954,79.0,155.0,0.5,106.89350984059274,113.0,79.0,3508.360107421875,1787218975000.0,2116.0,2116.0,-6.429934026673436,77.0,2115.0,-0.041999999433755875,2116.0
157.0,1.8849999904632568,79.0,151.0,0.5,106.8935271911323,113.5999984741211,79.0,3515.81005859375,1787218980000.0,2121.0,2121.0,-6.429869905114174,75.0,2120.0,-0.03400000184774399,2121.0
155.0,1.7910000085830688,78.5999984741211,147.0,0.5,106.89356901682913,110.5999984741211,78.5999984741211,3530.35009765625,1787218989000.0,2130.0,2130.0,-6.429743254557252,73.0,2129.0,-0.03400000184774399,2130.0
152.0,1.753999948501587,78.5999984741211,147.0,0.5,106.89357991330326,108.80000305175781,78.5999984741211,3537.4599609375,1787218994000.0,2135.0,2135.0,-6.429679552093148,73.0,2134.0,-0.004999999888241291,2135.0
148.0,1.7450000047683716,78.80000305175781,151.0,0.5,106.89357597380877,107.0,78.80000305175781,3544.080078125,1787218998000.0,2139.0,2139.0,-6.429620375856757,75.0,2138.0,0.05000000074505806,2139.0
146.0,1.7259999513626099,78.5999984741211,149.0,0.5,106.89354001544416,105.4000015258789,78.5999984741211,3551.14990234375,1787219003000.0,2144.0,2144.0,-6.4295681565999985,74.0,2143.0,-0.041999999433755875,2144.0
147.0,1.7259999513626099,78.4000015258789,146.0,0.0,106.89352752640843,105.0,78.4000015258789,3552.659912109375,1787219005000.0,2146.0,2146.0,-6.429562037810683,73.0,2145.0,-0.07800000160932541,2146.0
146.0,1.5679999589920044,77.5999984741211,143.0,0.5,106.8934600520879,104.80000305175781,77.5999984741211,3559.919921875,1787219012000.0,2153.0,2153.0,-6.429548291489482,71.0,2152.0,-0.11100000143051147,2153.0
146.0,1.3899999856948853,77.4000015258789,150.0,0.0,106.89338000491261,108.19999694824219,77.4000015258789,3569.22998046875,1787219019000.0,2160.0,2160.0,-6.429523061960936,75.0,2159.0,-0.03999999910593033,2160.0
149.0,1.437000036239624,77.4000015258789,147.0,0.5,106.89336231909692,109.0,77.4000015258789,3571.330078125,1787219021000.0,2162.0,2162.0,-6.4295166078954935,73.0,2161.0,-0.012000000104308128,2162.0
147.0,1.4179999828338623,77.19999694824219,149.0,0.5,106.89329853281379,110.0,77.19999694824219,3578.860107421875,1787219027000.0,2168.0,2168.0,-6.429492216557264,74.0,2167.0,-0.014999999664723873,2168.0
144.0,1.38100004196167,77.19999694824219,151.0,0.5,106.89328914508224,111.0,77.19999694824219,3579.889892578125,1787219030000.0,2171.0,2171.0,-6.42949054017663,75.0,2170.0,-0.0020000000949949026,2171.0
144.0,1.128999948501587,77.19999694824219,146.0,0.0,106.89327020198107,113.80000305175781,77.19999694824219,3582.179931640625,1787219034000.0,2175.0,2175.0,-6.429485594853759,73.0,2174.0,-0.004000000189989805,2175.0
143.0,1.1380000114440918,77.19999694824219,147.0,0.5,106.89325042068958,115.80000305175781,77.19999694824219,3584.360107421875,1787219036000.0,2177.0,2177.0,-6.429483247920871,73.0,2176.0,-0.004000000189989805,2177.0
140.0,1.1480000019073486,77.19999694824219,147.0,0.5,106.89323466271162,119.80000305175781,77.19999694824219,3586.27001953125,1787219039000.0,2180.0,2180.0,-6.4294730219990015,73.0,2179.0,-0.012000000104308128,2180.0
137.0,1.0360000133514404,77.0,154.0,0.0,106.8931941781193,124.0,77.0,3592.090087890625,1787219043000.0,2184.0,2184.0,-6.429440584033728,77.0,2183.0,-0.028999999165534973,2184.0
136.0,1.1660000085830688,77.0,152.0,0.0,106.8931286316365,127.19999694824219,77.0,3599.43994140625,1787219046000.0,2187.0,2187.0,-6.429426167160273,76.0,2186.0,-0.01600000075995922,2187.0
138.0,1.194000005722046,76.80000305175781,151.0,0.5,106.89304506406188,129.0,76.80000305175781,3609.5,1787219051000.0,2192.0,2192.0,-6.429392639547586,75.0,2191.0,-0.02500000037252903,2192.0
140.0,1.2039999961853027,76.80000305175781,149.0,0.5,106.89301002770662,128.60000610351562,76.80000305175781,3613.389892578125,1787219053000.0,2194.0,2194.0,-6.429394818842411,74.0,2193.0,0.004000000189989805,2194.0
141.0,1.2319999933242798,76.80000305175781,149.0,0.5,106.89299619756639,128.1999969482422,76.80000305175781,3614.929931640625,1787219054000.0,2195.0,2195.0,-6.429391130805016,74.0,2194.0,-0.013000000268220901,2195.0
143.0,1.2690000534057617,76.80000305175781,147.0,0.5,106.89293031580746,125.5999984741211,76.80000305175781,3622.5400390625,1787219059000.0,2200.0,2200.0,-6.429368332028389,73.0,2199.0,-0.01600000075995922,2200.0
143.0,1.2970000505447388,76.80000305175781,144.0,0.0,106.8928437307477,122.4000015258789,76.80000305175781,3634.35009765625,1787219067000.0,2208.0,2208.0,-6.429312089458108,72.0,2207.0,-0.006000000052154064,2208.0
141.0,1.305999994277954,76.5999984741211,136.0,0.0,106.89277835190296,120.4000015258789,76.5999984741211,3645.389892578125,1787219076000.0,2217.0,2217.0,-6.42923598177731,68.0,2216.0,-0.012000000104308128,2217.0
141.0,1.277999997138977,76.5999984741211,135.0,0.5,106.89278740435839,119.5999984741211,76.5999984741211,3647.0400390625,1787219078000.0,2219.0,2219.0,-6.429223995655775,67.0,2218.0,-0.0430000014603138,2219.0
141.0,1.222000002861023,76.4000015258789,135.0,0.5,106.89282193779945,117.80000305175781,76.4000015258789,3651.260009765625,1787219081000.0,2222.0,2222.0,-6.42920664511621,67.0,2221.0,-0.041999999433755875,2222.0
137.0,1.222000002861023,76.19999694824219,142.0,0.0,106.89287407323718,115.0,76.19999694824219,3657.169921875,1787219085000.0,2226.0,2226.0,-6.429193569347262,71.0,2225.0,-0.05400000140070915,2226.0
137.0,1.2319999933242798,76.19999694824219,143.0,0.5,106.89293702133,109.0,76.19999694824219,3664.2099609375,1787219091000.0,2232.0,2232.0,-6.429193569347262,71.0,2231.0,-0.00800000037997961,2232.0
134.0,1.25,76.19999694824219,137.0,0.5,106.8930305633694,108.0,76.19999694824219,3674.949951171875,1787219100000.0,2241.0,2241.0,-6.4292200561612844,68.0,2240.0,0.010999999940395355,2241.0
134.0,1.25,76.4000015258789,138.0,0.0,106.89305470325053,108.19999694824219,76.4000015258789,3678.06005859375,1787219103000.0,2244.0,2244.0,-6.429234724491835,69.0,2243.0,0.017999999225139618,2244.0
133.0,1.2039999961853027,76.4000015258789,138.0,0.0,106.89315461553633,109.80000305175781,76.4000015258789,3689.97998046875,1787219113000.0,2254.0,2254.0,-6.4292745385318995,69.0,2253.0,0.014000000432133675,2254.0
131.0,1.2039999961853027,76.80000305175781,137.0,0.5,106.89322669990361,111.19999694824219,76.80000305175781,3698.360107421875,1787219120000.0,2261.0,2261.0,-6.429297421127558,68.0,2260.0,0.04399999976158142,2261.0
130.0,1.1759999990463257,77.0,138.0,0.0,106.89334857277572,113.4000015258789,77.0,3712.320068359375,1787219129000.0,2270.0,2270.0,-6.429328685626388,69.0,2269.0,0.026000000536441803,2270.0
130.0,1.2039999961853027,77.0,138.0,0.0,106.89346063882113,120.0,77.0,3725.6298828125,1787219140000.0,2281.0,2281.0,-6.429365901276469,69.0,2280.0,0.006000000052154064,2281.0
131.0,1.2039999961853027,78.5999984741211,138.0,0.0,106.8936067353934,124.0,78.5999984741211,3742.56005859375,1787219156000.0,2297.0,2297.0,-6.429409235715866,69.0,2296.0,0.10000000149011612,2297.0
128.0,1.2039999961853027,79.19999694824219,137.0,0.5,106.89365090802312,123.4000015258789,79.19999694824219,3747.6201171875,1787219161000.0,2302.0,2302.0,-6.429421808570623,68.0,2301.0,0.11299999803304672,2302.0
128.0,1.194000005722046,79.5999984741211,134.0,0.0,106.89369742758572,122.80000305175781,79.5999984741211,3752.85009765625,1787219166000.0,2307.0,2307.0,-6.429417198523879,67.0,2306.0,0.09399999678134918,2307.0
129.0,1.156999945640564,79.5999984741211,134.0,0.0,106.89372567459941,120.4000015258789,79.5999984741211,3759.06005859375,1787219173000.0,2314.0,2314.0,-6.42936984077096,67.0,2313.0,0.0,2314.0
128.0,1.1200000047683716,79.80000305175781,135.0,0.5,106.89375953748822,117.4000015258789,79.80000305175781,3766.860107421875,1787219180000.0,2321.0,2321.0,-6.429307479411364,67.0,2320.0,0.023000000044703484,2321.0
127.0,1.1100000143051147,80.0,137.0,0.5,106.89378133043647,115.80000305175781,80.0,3770.550048828125,1787219184000.0,2325.0,2325.0,-6.42928384244442,68.0,2324.0,0.0560000017285347,2325.0
127.0,1.1100000143051147,80.19999694824219,138.0,0.0,106.89379247836769,115.4000015258789,80.19999694824219,3771.7900390625,1787219185000.0,2326.0,2326.0,-6.429282668977976,69.0,2325.0,0.19200000166893005,2326.0
126.0,1.1009999513626099,81.5999984741211,140.0,0.0,106.89385693520308,112.5999984741211,81.5999984741211,3779.419921875,1787219192000.0,2333.0,2333.0,-6.42930194735527,70.0,2332.0,0.17900000512599945,2333.0
126.0,1.1009999513626099,81.5999984741211,140.0,0.0,106.89386305399239,112.19999694824219,81.5999984741211,3780.5400390625,1787219193000.0,2334.0,2334.0,-6.429310077801347,70.0,2333.0,0.11699999868869781,2334.0
126.0,1.0920000076293945,82.19999694824219,137.0,0.5,106.89388493075967,111.4000015258789,82.19999694824219,3786.320068359375,1787219199000.0,2340.0,2340.0,-6.429357016459107,68.0,2339.0,0.08100000023841858,2340.0
126.0,1.0729999542236328,82.80000305175781,143.0,0.5,106.89392608590424,110.5999984741211,82.80000305175781,3791.300048828125,1787219204000.0,2345.0,2345.0,-6.429373444989324,71.0,2344.0,0.12999999523162842,2345.0
126.0,1.0640000104904175,83.0,143.0,0.5,106.89394419081509,110.19999694824219,83.0,3793.3798828125,1787219206000.0,2347.0,2347.0,-6.4293778873980045,71.0,2346.0,0.1379999965429306,2347.0
127.0,1.0260000228881836,84.19999694824219,140.0,0.0,106.89402155578136,110.19999694824219,84.19999694824219,3802.39990234375,1787219216000.0,2357.0,2357.0,-6.429402949288487,70.0,2356.0,0.11999999731779099,2357.0
127.0,0.9980000257492065,85.0,142.0,0.0,106.89407863654196,111.4000015258789,85.0,3808.570068359375,1787219224000.0,2365.0,2365.0,-6.4293967466801405,71.0,2364.0,0.10000000149011612,2365.0
127.0,0.9890000224113464,86.0,140.0,0.0,106.89414200372994,112.80000305175781,86.0,3815.8701171875,1787219230000.0,2371.0,2371.0,-6.4294076431542635,70.0,2370.0,0.1589999943971634,2371.0
127.0,0.9890000224113464,86.19999694824219,137.0,0.5,106.89414669759572,113.0,86.19999694824219,3816.830078125,1787219231000.0,2372.0,2372.0,-6.429415522143245,68.0,2371.0,0.09600000083446503,2372.0
127.0,0.9890000224113464,86.19999694824219,135.0,0.5,106.89415876753628,113.19999694824219,86.19999694824219,3818.239990234375,1787219232000.0,2373.0,2373.0,-6.429411331191659,67.0,2372.0,0.1589999943971634,2373.0
130.0,0.9980000257492065,86.5999984741211,132.0,0.0,106.89418626017869,113.80000305175781,86.5999984741211,3821.010009765625,1787219234000.0,2375.0,2375.0,-6.429409822449088,66.0,2374.0,0.19499999284744263,2375.0
131.0,1.0080000162124634,86.80000305175781,132.0,0.0,106.89420168288052,114.4000015258789,86.80000305175781,3822.64990234375,1787219235000.0,2376.0,2376.0,-6.42941334284842,66.0,2375.0,0.23499999940395355,2376.0
132.0,1.0080000162124634,87.0,135.0,0.5,106.89420076087117,115.19999694824219,87.0,3824.489990234375,1787219236000.0,2377.0,2377.0,-6.42943044193089,67.0,2376.0,0.06800000369548798,2377.0
134.0,1.0169999599456787,87.4000015258789,138.0,0.0,106.89422213472426,116.19999694824219,87.4000015258789,3827.489990234375,1787219238000.0,2379.0,2379.0,-6.429439662024379,69.0,2378.0,0.18700000643730164,2379.0
134.0,1.0540000200271606,87.80000305175781,137.0,0.5,106.89426052384079,118.0,87.80000305175781,3831.760009765625,1787219242000.0,2383.0,2383.0,-6.429438488557935,68.0,2382.0,0.13600000739097595,2383.0
134.0,1.0540000200271606,88.0,135.0,0.5,106.89428055658937,118.80000305175781,88.0,3833.81005859375,1787219244000.0,2385.0,2385.0,-6.429435638710856,67.0,2384.0,0.0949999988079071,2385.0
137.0,1.0540000200271606,88.19999694824219,134.0,0.0,106.8942957278341,119.80000305175781,88.19999694824219,3835.760009765625,1787219246000.0,2387.0,2387.0,-6.429445445537567,67.0,2386.0,0.10899999737739563,2387.0
136.0,1.0540000200271606,88.5999984741211,132.0,0.0,106.89431224018335,121.19999694824219,88.5999984741211,3837.68994140625,1787219248000.0,2389.0,2389.0,-6.429448379203677,66.0,2388.0,0.11900000274181366,2389.0
133.0,1.0169999599456787,89.0,0.0,0.0,106.8943393137306,122.80000305175781,89.0,3841.0,1787219252000.0,2393.0,2393.0,-6.429445696994662,0.0,2392.0,0.09700000286102295,2393.0
133.0,1.0169999599456787,89.0,99.0,0.5,106.89434786327183,123.0,89.0,3841.93994140625,1787219253000.0,2394.0,2394.0,-6.429445696994662,49.0,2393.0,0.12300000339746475,2394.0
131.0,0.9890000224113464,89.5999984741211,0.0,0.0,106.89438566565514,125.0,89.5999984741211,3845.820068359375,1787219258000.0,2399.0,2399.0,-6.429460281506181,0.0,2398.0,0.10899999737739563,2399.0
131.0,0.9890000224113464,89.80000305175781,0.0,0.0,106.8943945504725,125.80000305175781,89.80000305175781,3845.820068359375,1787219259000.0,2400.0,2400.0,-6.429458353668451,0.0,2399.0,0.12800000607967377,2400.0
